-1.130915734403926676e+00,2.764992426878035037e+00,4.828583015913034404e-01
-8.468480506922382300e-01,2.912591739868501950e+00,4.676971381108751546e-01
-5.487932559299639745e-01,3.043560983161631928e+00,4.474587790652899133e-01
-2.387324376851267527e-01,3.152081149073847843e+00,4.228846532345153508e-01
8.069705926885473168e-02,3.231310103923903387e+00,3.944032485698693580e-01
4.061616309329310059e-01,3.273682124974899299e+00,3.618826202507713918e-01
7.336266630065495509e-01,3.271362203369401644e+00,3.249576337345169708e-01
1.058355904620943422e+00,3.217080970831705411e+00,2.837118255447600990e-01
1.374947505177021023e+00,3.105384817184714930e+00,2.389650580776924715e-01
1.677504699531058963e+00,2.933981899764817047e+00,1.918253714203574378e-01
1.960006747738256783e+00,2.704651162554196464e+00,1.431087908967791367e-01
2.216819502472326953e+00,2.423304141871448270e+00,9.325118191320685979e-02
2.443177778303575742e+00,2.099220279561987201e+00,4.241098881372468155e-02
2.635469818742537385e+00,1.743899761752925270e+00,-9.450472892272021586e-03
2.791290134963971603e+00,1.369946683817615307e+00,-6.200010482767820408e-02
2.909406737878498461e+00,9.900120840479960105e-01,-1.140100926977359319e-01
2.989754254468794947e+00,6.156929374349953132e-01,-1.640213109183966123e-01
3.033356815057886458e+00,2.564454042402874445e-01,-2.113484750369954424e-01
3.042071522441124110e+00,-8.129749958182701242e-02,-2.559842906121010953e-01
3.018221323869110684e+00,-3.945005207981442941e-01,-2.979113806545006793e-01
2.964257834740573472e+00,-6.831351411472408319e-01,-3.369079577507355094e-01
2.882527517093240732e+00,-9.491710154702499569e-01,-3.727108754504618315e-01
2.775144717163003705e+00,-1.195463703265106092e+00,-4.049956547554066089e-01
2.643945439307104905e+00,-1.424966111059668750e+00,-4.332137962216895954e-01
2.490489974903634440e+00,-1.640353358160049568e+00,-4.565887861164091288e-01
2.316089148213593241e+00,-1.843919474576176443e+00,-4.743447807408889827e-01
2.121840185775147880e+00,-2.037561918878858958e+00,-4.860155543371680875e-01
1.908668478938234880e+00,-2.222722767782423059e+00,-4.916416974885995939e-01
1.677379736764445406e+00,-2.400222505874514578e+00,-4.917363677785678289e-01
1.428733106544234355e+00,-2.569984202523313055e+00,-4.870140331281438972e-01
1.163546858279963958e+00,-2.730711843306072861e+00,-4.780090908719463738e-01
