,number,value,datetime_start,datetime_complete,duration,params_iss,params_lr,params_ridge,params_sr,state
0,0,0.005520076310094781,2024-01-23 21:25:11.219597,2024-01-23 22:14:09.044143,0 days 00:48:57.824546,0.5248370190898302,0.01793781894529081,4.880867704083624e-07,0.02569387044377532,COMPLETE
1,1,0.0037371125053072304,2024-01-23 21:25:11.117235,2024-01-23 22:13:19.615399,0 days 00:48:08.498164,0.4994401274955437,0.1338862043214518,1.2767926927120925e-05,0.022570285761091748,COMPLETE
2,2,0.02097655431989579,2024-01-23 21:25:11.248301,2024-01-23 22:15:40.077343,0 days 00:50:28.829042,0.05582628522090016,0.001936842604284409,0.0014577327769725757,0.09267456758189539,COMPLETE
3,3,1356.390031837315,2024-01-23 21:25:11.261355,2024-01-23 22:14:04.699449,0 days 00:48:53.438094,0.024112216114302698,0.0067410063509199345,4.5634757402877553e-07,4.487403048855999,COMPLETE
4,4,0.004162825168056923,2024-01-23 21:25:11.377187,2024-01-23 22:13:56.118497,0 days 00:48:44.741310,0.08627098991043858,0.20684996233215536,0.009154186700189079,0.017147534778280647,COMPLETE
5,5,0.008779975754414637,2024-01-23 21:25:11.635480,2024-01-23 22:13:53.833591,0 days 00:48:42.198111,0.19853080542358958,0.0030947620833085623,6.045409371090703e-07,0.021644062741372157,COMPLETE
6,6,53.98589591265539,2024-01-23 21:25:12.147649,2024-01-23 22:13:55.155538,0 days 00:48:43.007889,0.7998058702040428,0.01138719894537511,1.332027707389495e-05,8.591647082882814,COMPLETE
7,7,0.0027540234458142223,2024-01-23 21:25:13.150136,2024-01-23 22:13:17.033819,0 days 00:48:03.883683,0.6381337325756944,0.5767865997608611,2.338982485352491e-07,0.7554552426699085,COMPLETE
